Timestamp,Time,Temperature(C), Humidity(%), Moisture(%)
2025-04-08T17:24:58.022360,5:24 pm,16,66,39
2025-04-08T17:24:59.597121,5:24 pm,16,66,41
2025-04-08T17:25:01.158629,5:25 pm,16,66,38
2025-04-08T17:25:02.738224,5:25 pm,16,66,39
2025-04-08T17:25:04.295499,5:25 pm,16,66,41
2025-04-08T17:25:05.866530,5:25 pm,16,66,38
2025-04-08T17:25:07.438362,5:25 pm,16,66,41
2025-04-08T17:25:09.004607,5:25 pm,16,66,38
2025-04-08T17:25:10.576506,5:25 pm,16,66,40
2025-04-08T17:25:12.142519,5:25 pm,16,65,40
2025-04-08T17:25:13.710826,5:25 pm,16,65,39
2025-04-08T17:25:15.296415,5:25 pm,16,65,40
2025-04-08T17:25:16.864651,5:25 pm,16,65,39
2025-04-08T17:25:18.433391,5:25 pm,16,65,41
2025-04-08T17:25:19.996713,5:25 pm,16,65,38
2025-04-08T17:25:21.564940,5:25 pm,16,65,41
2025-04-08T17:25:23.140248,5:25 pm,16,65,38
2025-04-08T17:25:24.699535,5:25 pm,16,65,39
2025-04-08T17:25:26.276588,5:25 pm,16,65,41
2025-04-08T17:25:27.842874,5:25 pm,16,65,38
2025-04-08T17:25:29.412522,5:25 pm,16,65,40
2025-04-08T17:25:30.991120,5:25 pm,16,65,40
2025-04-08T17:25:32.554770,5:25 pm,16,65,38
2025-04-08T17:25:34.128502,5:25 pm,16,65,40
2025-04-08T17:25:35.693824,5:25 pm,16,65,40
2025-04-08T17:25:37.259635,5:25 pm,16,65,38
2025-04-08T17:25:38.837861,5:25 pm,16,65,41
2025-04-08T17:25:40.406708,5:25 pm,16,65,39
2025-04-08T17:25:41.960623,5:25 pm,16,65,41
2025-04-08T17:25:43.541336,5:25 pm,16,65,38
2025-04-08T17:25:45.112948,5:25 pm,16,65,40
2025-04-08T17:25:46.679863,5:25 pm,16,66,39
2025-04-08T17:25:48.254464,5:25 pm,16,66,40
2025-04-08T17:25:49.820939,5:25 pm,16,66,40
2025-04-08T17:25:51.391173,5:25 pm,16,66,40
2025-04-08T17:25:52.954839,5:25 pm,16,66,40
2025-04-08T17:25:54.533860,5:25 pm,16,66,41
2025-04-08T17:25:56.092755,5:25 pm,16,66,39
2025-04-08T17:25:57.666894,5:25 pm,16,66,40
2025-04-08T17:25:59.234220,5:25 pm,16,66,40
2025-04-08T17:26:00.805392,5:26 pm,16,66,38
2025-04-08T17:26:02.371759,5:26 pm,16,66,41
2025-04-08T17:26:03.940201,5:26 pm,16,66,40
2025-04-08T17:26:05.508248,5:26 pm,16,66,38
2025-04-08T17:26:07.083968,5:26 pm,16,66,42
2025-04-08T17:26:08.644071,5:26 pm,16,66,40
2025-04-08T17:26:10.219929,5:26 pm,16,66,39
2025-04-08T17:26:11.794827,5:26 pm,16,66,42
