Timestamp,Time,Temperature(C), Humidity(%), Moisture(%)
2025-04-09T09:40:22.445545,09:40 AM,17.0,58.0,68.0
2025-04-09T09:40:22.446551,09:40 AM,17.0,58.0,69.0
2025-04-09T09:40:22.447552,09:40 AM,17.0,58.0,70.0
2025-04-09T09:40:22.447552,09:40 AM,17.0,58.0,68.0
2025-04-09T09:40:22.449550,09:40 AM,17.0,58.0,69.0
2025-04-09T09:40:22.453177,09:40 AM,17.0,58.0,68.0
2025-04-09T09:40:22.454178,09:40 AM,17.0,58.0,68.0
2025-04-09T09:40:22.455179,09:40 AM,17.0,58.0,68.0
2025-04-09T09:40:22.456178,09:40 AM,17.0,58.0,68.0
2025-04-09T09:40:22.457178,09:40 AM,17.0,58.0,69.0
2025-04-09T09:40:22.457178,09:40 AM,17.0,58.0,69.0
2025-04-09T09:40:23.483700,09:40 AM,17.0,58.0,68.0
2025-04-09T09:40:25.048049,09:40 AM,17.0,58.0,70.0
2025-04-09T09:40:26.628170,09:40 AM,17.0,58.0,68.0
2025-04-09T09:40:28.197363,09:40 AM,17.0,58.0,69.0
2025-04-09T09:40:29.768086,09:40 AM,17.0,58.0,69.0
2025-04-09T09:40:31.339336,09:40 AM,17.0,58.0,69.0
2025-04-09T09:40:32.907126,09:40 AM,17.0,58.0,68.0
2025-04-09T09:40:34.477237,09:40 AM,17.0,58.0,68.0
2025-04-09T09:40:36.045867,09:40 AM,17.0,58.0,68.0
2025-04-09T09:40:37.614638,09:40 AM,17.0,58.0,69.0
2025-04-09T09:40:39.190126,09:40 AM,17.0,58.0,68.0
2025-04-09T09:40:40.753491,09:40 AM,17.0,58.0,69.0
2025-04-09T09:40:42.323788,09:40 AM,17.0,58.0,68.0
2025-04-09T09:40:43.899945,09:40 AM,17.0,58.0,69.0
2025-04-09T09:40:45.460338,09:40 AM,17.0,58.0,68.0
2025-04-09T09:40:47.029236,09:40 AM,17.0,58.0,69.0
2025-04-09T09:40:48.606123,09:40 AM,17.0,58.0,69.0
2025-04-09T09:40:50.163651,09:40 AM,17.0,58.0,68.0
2025-04-09T09:40:51.736258,09:40 AM,17.0,58.0,69.0
2025-04-09T09:40:53.316538,09:40 AM,17.0,57.0,69.0
2025-04-09T09:40:54.876935,09:40 AM,17.0,58.0,70.0
2025-04-09T09:40:56.441765,09:40 AM,17.0,57.0,69.0
2025-04-09T09:40:58.011584,09:40 AM,17.0,58.0,69.0
2025-04-09T09:40:59.581249,09:40 AM,17.0,57.0,69.0
2025-04-09T09:41:01.149061,09:41 AM,17.0,57.0,69.0
2025-04-09T09:41:02.727977,09:41 AM,17.0,57.0,69.0
2025-04-09T09:41:04.301859,09:41 AM,17.0,57.0,68.0
2025-04-09T09:41:05.873475,09:41 AM,17.0,57.0,69.0
2025-04-09T09:41:07.441740,09:41 AM,17.0,57.0,69.0
2025-04-09T09:41:09.010515,09:41 AM,17.0,57.0,68.0
2025-04-09T09:41:10.583882,09:41 AM,17.0,57.0,68.0
2025-04-09T09:41:12.149335,09:41 AM,17.0,57.0,69.0
2025-04-09T09:41:13.718091,09:41 AM,17.0,57.0,69.0
2025-04-09T09:41:15.287780,09:41 AM,17.0,57.0,69.0
2025-04-09T09:41:16.862736,09:41 AM,17.0,57.0,69.0
2025-04-09T09:41:18.426943,09:41 AM,17.0,57.0,69.0
2025-04-09T09:41:19.995153,09:41 AM,17.0,57.0,69.0
2025-04-09T09:41:21.566470,09:41 AM,17.0,57.0,69.0
2025-04-09T09:41:23.134757,09:41 AM,17.0,57.0,69.0
2025-04-09T09:41:24.710069,09:41 AM,17.0,57.0,69.0
2025-04-09T09:41:26.270507,09:41 AM,17.0,57.0,69.0
2025-04-09T09:41:27.838479,09:41 AM,17.0,57.0,69.0
2025-04-09T09:41:29.407926,09:41 AM,17.0,57.0,69.0
2025-04-09T09:41:30.974508,09:41 AM,17.0,57.0,69.0
2025-04-09T09:41:32.546343,09:41 AM,17.0,57.0,69.0
2025-04-09T09:41:34.113397,09:41 AM,17.0,57.0,68.0
2025-04-09T09:41:35.693144,09:41 AM,17.0,57.0,69.0
2025-04-09T09:41:37.267391,09:41 AM,17.0,57.0,69.0
2025-04-09T09:41:38.832083,09:41 AM,17.0,57.0,69.0
2025-04-09T09:41:40.400005,09:41 AM,17.0,57.0,69.0
2025-04-09T09:41:41.961647,09:41 AM,17.0,57.0,69.0
2025-04-09T09:41:43.546302,09:41 AM,17.0,57.0,70.0
2025-04-09T09:41:45.114003,09:41 AM,17.0,57.0,69.0
2025-04-09T09:41:46.684115,09:41 AM,17.0,57.0,69.0
2025-04-09T09:41:48.253239,09:41 AM,17.0,57.0,69.0
2025-04-09T09:41:49.826186,09:41 AM,17.0,57.0,69.0
2025-04-09T09:41:51.392711,09:41 AM,17.0,57.0,69.0
2025-04-09T09:41:52.959220,09:41 AM,17.0,57.0,68.0
2025-04-09T09:41:54.531168,09:41 AM,17.0,57.0,69.0
2025-04-09T09:41:56.101080,09:41 AM,17.0,57.0,69.0
2025-04-09T09:41:57.673178,09:41 AM,17.0,57.0,70.0
2025-04-09T09:41:59.237760,09:41 AM,17.0,57.0,70.0
2025-04-09T09:42:00.806835,09:42 AM,17.0,57.0,69.0
2025-04-09T09:42:02.377067,09:42 AM,17.0,57.0,69.0
2025-04-09T09:42:03.946802,09:42 AM,17.0,57.0,69.0
2025-04-09T09:42:05.521251,09:42 AM,17.0,57.0,69.0
2025-04-09T09:42:07.089710,09:42 AM,17.0,57.0,69.0
2025-04-09T09:42:08.647723,09:42 AM,17.0,57.0,68.0
